username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
pastana1990;2016-05-17 19:38;0;0;"colocou sim  ";;;#ironia;"732717070693990400";https://twitter.com/pastana1990/status/732717070693990400
AnaIronica27;2016-05-17 18:53;0;0;"Ironia e a melhor forma de expressar, a sua maldade...ironicaparasempre  minhamaldade";;;#ironicaparasempre #ironia #minhamaldade;"732705527474577408";https://twitter.com/AnaIronica27/status/732705527474577408
FutebolZueiroPA;2016-05-17 18:49;0;12;"Jogador do Operario expulso,esse Coronel é bom mesmo ";;;#Ironia;"732704580061036544";https://twitter.com/FutebolZueiroPA/status/732704580061036544
SoCrazyBadGirl;2016-05-17 17:31;0;0;"Não quero que meu filhos sua hetero, ele pode sofrer heterofobia. ";;;#Ironia;"732684893298302978";https://twitter.com/SoCrazyBadGirl/status/732684893298302978
HenriquePP90;2016-05-17 16:24;0;1;"bobagem, quase não da trabalho! ";;;#ironia;"732668035094437889";https://twitter.com/HenriquePP90/status/732668035094437889
charlesnisz;2016-05-17 15:24;14;8;"Mas não era para cortar gastos?  ";;;#ironia;"732652944697483264";https://twitter.com/charlesnisz/status/732652944697483264
Febellusci;2016-05-17 14:46;0;0;"hahahahahaA humanidade... Começa a desenhar >> ";;;#ironia;"732643454325555200";https://twitter.com/Febellusci/status/732643454325555200
tcbernardinobr;2016-05-17 14:33;0;0;"assim é manha protestar contra o golpe, mexeu no meu bolso eu fico também bravo!!!! . ";;;#ironia;"732640281603018753";https://twitter.com/tcbernardinobr/status/732640281603018753
PabloS_16;2016-05-17 13:38;1;1;" lo que a ti te encanta mai love  nomemates esunabroma";;@luciaweib;#ironia #nomemates #esunabromahttps;"732626454006116352";https://twitter.com/PabloS_16/status/732626454006116352
souseufans2;2016-05-17 13:05;0;0;"É. Tão bom ser valorizado. Só que não.  — se sentindo desvalorizada";;;#ironia;"732618133639442432";https://twitter.com/souseufans2/status/732618133639442432
ttgarcia;2016-05-17 12:37;0;0;"Ué... Mas os problemas externos afetam o dólar e a bolsa?? E o povo aqui achando que era culpa da Dilma... ";;;#ironia;"732610925010681856";https://twitter.com/ttgarcia/status/732610925010681856
DessaMoraes23;2016-05-17 09:14;1;2;"Antes do afastamento da Dilma todos os dias sabíamos do Juiz Moro e da Lava Jato e agora?! Acabou a corrupção do Brasil mesmo  ";;;#ironia;"732559847229689856";https://twitter.com/DessaMoraes23/status/732559847229689856
SylvainJustum;2016-05-17 08:52;0;0;"Daí vc despenca até a loja física da Eletropaulo e não consegue resolver nada pq o local... está sem luz!!  vaibrazil";;;#ironia #vaibrazil;"732554378104705028";https://twitter.com/SylvainJustum/status/732554378104705028
morenalilica;2016-05-17 07:24;0;0;"É. Tão bom ser valorizado. Só que não.  — se sentindo desvalorizada";;;#ironia;"732532296994017280";https://twitter.com/morenalilica/status/732532296994017280
Iced_Heart16;2016-05-17 05:32;0;0;"Adoro que me ignorem ...  ";;;#ironia;"732504066996080641";https://twitter.com/Iced_Heart16/status/732504066996080641
PolliniFederico;2016-05-17 02:57;0;0;"Queste giornatine che iniziano sempre bene ultimamente buongiorNO ";;;#buongiorNO #ironia;"732465127350378496";https://twitter.com/PolliniFederico/status/732465127350378496
SillePe;2016-05-17 00:39;0;0;"Humanos Controlados.Viñetas Humor Crítica Ironía ";;;#Vi #Humor #Cr #Iron;"732430209316622337";https://twitter.com/SillePe/status/732430209316622337
ChrisNevess;2016-05-16 22:14;6;4;"O que será que eles têm que o senhor ex-senador não teve?  RodaViva";;;#ironia #RodaVivahttps;"732393781308362753";https://twitter.com/ChrisNevess/status/732393781308362753
charlesnisz;2016-05-16 20:07;0;0;"Ele claramente pisa fora do logotipo no quarto arremesso  ";;;#ironia;"732361837598146561";https://twitter.com/charlesnisz/status/732361837598146561
JunjiAmeku1;2016-05-16 19:28;0;0;""Gripe pra mim ... Foda se nem pego ninguem imagina gripe kkk"  kkk eu sendo ironico kkkk";;;#Ironia;"732352036453421056";https://twitter.com/JunjiAmeku1/status/732352036453421056
MarceloJGonca;2016-05-16 17:11;0;0;"Mas agora ele vai processar, essa Gilmar não vai deixar passar!  ";;;#ironia;"732317657924390913";https://twitter.com/MarceloJGonca/status/732317657924390913
Rck_Crds;2016-05-16 15:41;15;7;"Ah, tá entendi. Por um momento quase achei que era racismo e misoginia  ";;;#ironia;"732294822795579393";https://twitter.com/Rck_Crds/status/732294822795579393
carloswillow;2016-05-16 14:22;0;0;"Google esquerdista preocupada com essa bobagem de representatividade. Tem que aprender com o Brasil sqn  ";;;#sqn #ironia;"732275155561549824";https://twitter.com/carloswillow/status/732275155561549824
Charles_Sayid;2016-05-16 12:46;0;0;"Vocês são todas penduricalhos... Bem feito!  ";;;#ironia;"732250844767232000";https://twitter.com/Charles_Sayid/status/732250844767232000
luindarkness;2016-05-16 12:14;5;8;"pois é, pra que exigir representação na política quando nosso papel de mulher é ser só objeto decorativo?  ForaTemer";;;#ironia #ForaTemer;"732242808548032512";https://twitter.com/luindarkness/status/732242808548032512
bia__tris;2016-05-16 11:52;0;0;"Epa o que mais adoro é mesmo quando me chamam "lampiona" ";;;#ironia;"732237289536032768";https://twitter.com/bia__tris/status/732237289536032768
FuiScrittori;2016-05-16 11:22;0;0;"guidogozzano molto amato dai ragazzi per la sua  e malinconia nella scrittura SalTo16 SalToFuis";;;#guidogozzano #ragazzi #ironia #malinconia #scrittura #SalTo16 #SalToFuis;"732229675431411712";https://twitter.com/FuiScrittori/status/732229675431411712
JackelineSusann;2016-05-16 10:50;0;0;"A  é a linguagem suprema dos inconformados (JS).";;;#ironia;"732221761966768128";https://twitter.com/JackelineSusann/status/732221761966768128
sddDonossoamor;2016-05-16 09:35;0;0;"E você estava bem ali na minha frente...   saudadedonossoamor ";;;#ironia #saudadedonossoamor;"732202703938588672";https://twitter.com/sddDonossoamor/status/732202703938588672
ReneTrader;2016-05-16 08:50;0;0;"...mas pela a falta de habilidade e aptidão da presidente Dilma. <- E eu que pensava que a culpa era do FHC. ";;;#ironia;"732191456245522432";https://twitter.com/ReneTrader/status/732191456245522432
2004kk;2016-05-16 05:50;0;1;"Ahhhhhhhh linha 3 vermelha do metrô... Nossa como eu te amo ";;;#ironia;"732146171121152000";https://twitter.com/2004kk/status/732146171121152000
AngelaMilanese;2016-05-15 22:49;1;1;"Aí é claro o entrevistador (ou entrevistadora?) imediatamente questionou-o pelo fato dele ser inelegível, né? ";;;#Ironia;"732040231319408640";https://twitter.com/AngelaMilanese/status/732040231319408640
YaOdnoliub;2016-05-15 22:23;0;0;"É bom que vai ficar tudo em família, certo?  Brasil Política";;;#Ironia #Brasil #Pol;"732033710023954432";https://twitter.com/YaOdnoliub/status/732033710023954432
ericcatunda;2016-05-15 21:27;0;1;"parabéns a  pela entrevista com o Temer, pouco parcial nem sequer parece propaganda de governo...........";;@RedeGlobo;#ironia;"732019541367197696";https://twitter.com/ericcatunda/status/732019541367197696
biasmaal;2016-05-15 20:17;0;0;"E pelo jeito preciso colocar  no tweet anterior, pq não tá claro.";;;#ironia;"732001906797756419";https://twitter.com/biasmaal/status/732001906797756419
hutzmendes;2016-05-15 16:40;0;0;"Status: admirando como a vida é justa ";;;#ironia;"731947456301281280";https://twitter.com/hutzmendes/status/731947456301281280
xavipanso;2016-05-15 13:06;0;1;"dons seguirem esperant el nostre torn ";;;#Ironia;"731893490884476928";https://twitter.com/xavipanso/status/731893490884476928
JonatasMobile;2016-05-15 12:34;0;0;"Tanta gente passando fome e os cara incentivando chuva de arroz... SuperStar ";;;#SuperStar #Ironia;"731885366886715392";https://twitter.com/JonatasMobile/status/731885366886715392
jeanlesi;2016-05-15 09:13;0;0;"Obrigado google maps, por informar que CG x S.Gonçalo são 3:19 hrs de viagem; enquanto levei 1:45 hrs e cheguei 2:45hrs adiantado. ";;;#ironia;"731834972768735233";https://twitter.com/jeanlesi/status/731834972768735233
Trovadoor01;2016-05-15 08:56;0;0;"Exclamação/interrogação/reticências, vá lá... mas 1 sinal que pontuasse a  num enunciado tiraria a graça desse recurso...trovadoor";;;#ironia #gra #trovadoor;"731830667521196032";https://twitter.com/Trovadoor01/status/731830667521196032
NirtonVenancio;2016-05-15 08:54;0;0;"NOSFERATU DO BRASIL Foto OficialNosferatu   MichelTemer política… ";;;#Nosferatu #ironia #MichelTemer #pol;"731830204071448576";https://twitter.com/NirtonVenancio/status/731830204071448576
existe_oq;2016-05-15 07:21;0;0;"a claro realmente, eu escrevi isso msm, nossa, sua interpretação de texto é a melhor do mundo, nooosssaaa.  sabe o q é?";;;#ironia;"731806666073751552";https://twitter.com/existe_oq/status/731806666073751552
FellipeRJ;2016-05-14 21:53;0;0;"Tudo P/ Fábio é DEUS ";;;#ironia;"731663759664615424";https://twitter.com/FellipeRJ/status/731663759664615424
VitorCurio;2016-05-14 18:43;0;0;"Bem que me disseram que era só a Dilma sair que estava tudo resolvido.   via ";;@folha_com;#Ironia;"731616019538690048";https://twitter.com/VitorCurio/status/731616019538690048
RfflDnts;2016-05-14 18:10;0;1;"Aquele momento que uma asiática representando um país da Oceania está prestes a vencer o maior festival da Europa  Aus Eurovision";;;#Ironia #Aus #Eurovision;"731607723549294592";https://twitter.com/RfflDnts/status/731607723549294592
_dieghor;2016-05-14 18:06;0;0;"sorte o Felipe Neto ser bonitinho...poderia ser complicado viver na internet criando confusão não o sendo  ";;;#Ironia #sarcasmo;"731606735941574656";https://twitter.com/_dieghor/status/731606735941574656
xsarasousax;2016-05-14 17:01;0;0;"eu sou t linda, quem tiver a sorte de ficar cmg para a vida devia rezar a Jesus todas as noites  vouficarsozinhaparasmp";;;#ironia #vouficarsozinhaparasmp;"731590355443961856";https://twitter.com/xsarasousax/status/731590355443961856
camilaleeticia;2016-05-14 15:15;0;0;"3 semanas treinando pra não estar ganhando do cap em 12 minutos de jogo! VOLTA MARCELO OLIVEIRA ";;;#ironia;"731563585143504897";https://twitter.com/camilaleeticia/status/731563585143504897
oclubedoscinco;2016-05-14 14:30;1;1;"quero dar um parabens para esses lutadores, vanesa, requião?! adeus ,beeijos e muito iphones pra voces  ";;;#ironia;"731552362867920896";https://twitter.com/oclubedoscinco/status/731552362867920896
jimenes_X_;2016-05-14 12:37;0;0;"Ah, mas a Dilma e o PT saíram. Isso é o que importa. RepúblicadasBananas PãoeCirco  ";;;#Rep #P #Ironia;"731523805076701184";https://twitter.com/jimenes_X_/status/731523805076701184
BahiaClub;2016-05-14 11:31;0;1;"Saindo do MODE:Entrando no MODE: Como diria Juca Chaves, IRONIA é só para os inteligentesALGUNSNÃOENTENDEM";;;#IRONIA #SARCASMO #ALGUNSN;"731507288217882625";https://twitter.com/BahiaClub/status/731507288217882625
gumarquesccp;2016-05-14 11:05;0;0;"Sim mano, o Tite ganhou o mundial de 2012 não pode cobrar ele KKKKKKKKKKKKKKKK ";;;#ironia;"731500798388125696";https://twitter.com/gumarquesccp/status/731500798388125696
blogkellysenna;2016-05-14 10:29;0;0;"Olha que legal não foi temer ,não ? Kkkk  ";;;#ironia;"731491726297157632";https://twitter.com/blogkellysenna/status/731491726297157632
jussaravaroli;2016-05-14 07:22;0;0;"Valha! ,Era deles, era??? ";;;#ironia;"731444503727509504";https://twitter.com/jussaravaroli/status/731444503727509504
dinowilliam;2016-05-14 06:00;0;3;"Corrupção em empreitera? E no Brasil? E que já foi investigada? Isso No Ecxiste!  ";;;#ironia #sarcasmo;"731423894922530816";https://twitter.com/dinowilliam/status/731423894922530816
DeniseJudge;2016-05-13 22:24;0;1;"ué!? Mas não acabou a lava-jato? Kkkkkk ";;;#ironia;"731309122549878784";https://twitter.com/DeniseJudge/status/731309122549878784
AmeliaMeh;2016-05-13 17:38;0;1;"depende... Quem vai propor??? Dilma ou Temer??? ....... É more bom avisar";;;#ironia;"731237272750821377";https://twitter.com/AmeliaMeh/status/731237272750821377
lcgfreitas;2016-05-13 16:57;0;1;"E é impressionante a coerência de suas ideias. Só isso. ";;;#ironia;"731226849951502336";https://twitter.com/lcgfreitas/status/731226849951502336
SPPecci;2016-05-13 16:40;0;1;"O Brasil poderia privatizar os três poderes da República tbm, né?   ";;;#ironia;"731222603512303616";https://twitter.com/SPPecci/status/731222603512303616
Diana_Juarez_;2016-05-13 15:11;0;0;"Apenas um  momento... Sabe eu vivo mas por vzs esqueço de viver.   ";;;#vivo #ironia;"731200262866644992";https://twitter.com/Diana_Juarez_/status/731200262866644992
mauricioklafke;2016-05-13 14:37;0;1;"as vzs não sei quando tu ta sendo irônico. favor utilizar  nos tweet. grato";;;#ironia;"731191724341612544";https://twitter.com/mauricioklafke/status/731191724341612544
maikonmilanez;2016-05-13 14:11;0;0;"kkkkkkkkk... vem assistir um jogo do brasileirão, vc vai se amarrar com a qualidade técnica  :s";;;#ironia;"731185104815587329";https://twitter.com/maikonmilanez/status/731185104815587329
NirtonVenancio;2016-05-13 13:58;0;0;"SEXTA-FEIRA 13 NO BRASIL. TUDO A TEMER política Brasil ";;;#ironia #pol #Brasil;"731181833107308544";https://twitter.com/NirtonVenancio/status/731181833107308544
Gerson_wallace;2016-05-13 12:51;0;1;" Betinho fazendo aniversário sexta feira 13 ";;@FutebolZueiroPA;#ironia;"731165034626318336";https://twitter.com/Gerson_wallace/status/731165034626318336
IvannaNatascha;2016-05-13 12:51;0;0;"mulher é pra ficar no bastidor mesmo, onde já se viu? ";;;#ironia;"731164919861792769";https://twitter.com/IvannaNatascha/status/731164919861792769
Lucas0Henrique0;2016-05-13 12:13;1;2;"Vrdd melhor professora como eu amo aquela mulher  ";;;#ironia;"731155448351604737";https://twitter.com/Lucas0Henrique0/status/731155448351604737
AngelaMilanese;2016-05-13 12:06;0;1;"Ah não gostaram não...por que será....";;;#ironia;"731153561690705920";https://twitter.com/AngelaMilanese/status/731153561690705920
overmelho;2016-05-13 10:46;0;1;"Fica aqui a sugestão para anunciar isso logo. O mercado espera sinais.  ";;;#ironia;"731133617825558528";https://twitter.com/overmelho/status/731133617825558528
kapitao;2016-05-13 10:02;0;0;"Isso resolve-se com elogios aos políticos, tipo Passosnunca roubou os pensionistas. ";;;#Passosnunca #ironia;"731122555348602880";https://twitter.com/kapitao/status/731122555348602880
AldoNunes57;2016-05-13 09:51;0;0;"Retweeted Deputado twitteiro ():União dos 3 Poderes   ";;@charlesnisz;#ironia;"731119611786231808";https://twitter.com/AldoNunes57/status/731119611786231808
LarinaticaGuiS2;2016-05-13 09:49;0;0;""Irônico mesmo é gente falsa reclamando de falsidade!" Irônia";;;#Ir;"731119128803676160";https://twitter.com/LarinaticaGuiS2/status/731119128803676160
charlesnisz;2016-05-13 09:44;53;41;"União dos 3 Poderes  ";;;#ironia;"731117815286104064";https://twitter.com/charlesnisz/status/731117815286104064
CClenn;2016-05-13 09:32;0;0;" divulga foto da Europa como se fosse uma manifestação do MST contra o golpe.  ";;@sibamachado13;#ironia;"731114977319366656";https://twitter.com/CClenn/status/731114977319366656
DoDandrea;2016-05-13 08:35;0;0;"Análise perfeita em menos de 30 horas... fail sqn  ";;;#fail #sqn #ironia;"731100474292736000";https://twitter.com/DoDandrea/status/731100474292736000
julianovbahia;2016-05-13 08:09;0;1;"Boa Gilmarzão! Aecin não merece essas mentiras contra ele!  ";;;#IRONIA;"731094062342803456";https://twitter.com/julianovbahia/status/731094062342803456
diogobatalha;2016-05-13 06:01;32;36;"O jornal de hj em Portugal chamou de Golpe.Mas chamou a atencao a ameaça da Globo no anuncio embaixo  ";;;#ironia;"731061906103013376";https://twitter.com/diogobatalha/status/731061906103013376
beckselpis;2016-05-12 23:27;0;0;"Brasil único país onde ~existe preconceito ~ contra homem, machista, branco, classe média e tem heterofobia. ";;;#ironia;"730962699706900480";https://twitter.com/beckselpis/status/730962699706900480
tiagogsch;2016-05-12 22:25;0;0;"kkkk, acabou lei Rouanet, vagabundo vai ter que correr atrás de patrocínio, chola mais... ";;;#ironia;"730946941090181121";https://twitter.com/tiagogsch/status/730946941090181121
DenisBorges26;2016-05-12 22:07;0;0;"   foi CaraPintada, 1992, no Impeachment do  atual colega no ://twitter.com/bbcbrasil/status/730920428554887168 …";;@bbcbrasil @LindbergFarias @Collor @SenadoFederalhttps;#Ironia #CaraPintada #Impeachment;"730942599176060935";https://twitter.com/DenisBorges26/status/730942599176060935
lemascena;2016-05-12 22:03;0;0;"Servidor público de bem. Reputação ilibada.  ";;;#Ironia;"730941591209320449";https://twitter.com/lemascena/status/730941591209320449
lemascena;2016-05-12 22:02;0;0;"Este também não tem defesa (pronta). Próximo...  ";;;#Ironia;"730941317824544768";https://twitter.com/lemascena/status/730941317824544768
lemascena;2016-05-12 22:01;0;0;"Este aqui é um motor do agronegócio. Não se desconfia de um cara desses...  ";;;#Ironia;"730940959555526657";https://twitter.com/lemascena/status/730940959555526657
lemascena;2016-05-12 22:00;0;0;"O valor também é baixo. Próximo...  ";;;#Ironia;"730940700238479360";https://twitter.com/lemascena/status/730940700238479360
lemascena;2016-05-12 21:59;0;0;"Isso não tem defesa. Desculpem, minha assessoria não foi contratada nem prostrada pra defender esse cidadão.  ";;;#Ironia;"730940443370881025";https://twitter.com/lemascena/status/730940443370881025
lemascena;2016-05-12 21:57;0;0;"Geddel, O sincero. Não se desconfia de um poço de sinceridade.  ";;;#ironia;"730939996476166146";https://twitter.com/lemascena/status/730939996476166146
lemascena;2016-05-12 21:56;0;1;"Não me venham acusar esse herói nacional, aliado político fiel de todos em todas as horas.  ";;;#Ironia;"730939698353451008";https://twitter.com/lemascena/status/730939698353451008
lemascena;2016-05-12 21:54;0;0;"Cem reais?! Pouquinho, não é corrupção!  ";;;#Ironia;"730939201533968384";https://twitter.com/lemascena/status/730939201533968384
lemascena;2016-05-12 21:53;0;0;"Faça-me o favor: fraudar inspeção veicular em São Paulo foi zuera, compromisso informado de campanha.  ";;;#Ironia;"730939018590990336";https://twitter.com/lemascena/status/730939018590990336
Regesmaia;2016-05-12 21:22;1;0;" Romero Jucá pegou em lanças pra aprovar a mudança da meta fiscal de Dilma e foi um dos articuladores do impeachment da petista.";;;#Ironia;"730931212580163585";https://twitter.com/Regesmaia/status/730931212580163585
RebecaBarros;2016-05-12 21:02;0;0;"Saber que nos EUA a campanha presidencial está empatada me dá um sentimento de "pelo menos não estamos sós no retrocesso" ";;;#ironia;"730926053636616193";https://twitter.com/RebecaBarros/status/730926053636616193
CMiniguelle;2016-05-12 20:41;0;0;"Já começamos o governo Temer com um gol desse... EU NÃO VOU FALAR NADA HEIN ";;;#ironia;"730920822760673280";https://twitter.com/CMiniguelle/status/730920822760673280
FlaviaLima76;2016-05-12 18:45;0;0;"Ah... Nada como um país livre da corrupção, agora que o PT saiu do governo....Irônia ";;;#Ir;"730891749284040705";https://twitter.com/FlaviaLima76/status/730891749284040705
BiaSirena;2016-05-12 18:32;0;1;"pq ele é santo, é claro! ";;;#ironia;"730888528566059008";https://twitter.com/BiaSirena/status/730888528566059008
JeffFarias01;2016-05-12 18:32;0;0;"pois é, né? Pra que tumultuar? O Brasil precisa focar na retomada do crescimento, em sair da crise. Isso é revanchismo ";;;#ironia;"730888350069051392";https://twitter.com/JeffFarias01/status/730888350069051392
Camila_PeraltaM;2016-05-12 18:29;0;1;""Quanto menos entenderem uma ironia, melhor ela é" apraticos  reflexões filosofia porummundomenospratico";;;#apraticos #ironia #reflex #filosofia #porummundomenospraticopic;"730887737553899520";https://twitter.com/Camila_PeraltaM/status/730887737553899520
apraticos;2016-05-12 18:26;0;0;""Quanto menos entenderem uma ironia, melhor ela é" apraticos  reflexões filosofia… ";;;#apraticos #ironia #reflex #filosofia;"730887001776500736";https://twitter.com/apraticos/status/730887001776500736
allanlluiz;2016-05-12 16:55;0;0;"Temer falando que vai manter os programas sociais. Só decepção. Cadê teoria diabólica de que ele já iria cortar tudo hoje? ";;;#ironia;"730864037383245831";https://twitter.com/allanlluiz/status/730864037383245831
nosvi_;2016-05-12 16:41;0;0;"o evento é pra homens ";;;#ironia;"730860440453042176";https://twitter.com/nosvi_/status/730860440453042176
Glaunirlayde;2016-05-12 16:34;0;0;"É só olhar quem está perto de Temer... Aécio... Não foi golpe. ";;;#ironia;"730858786576056320";https://twitter.com/Glaunirlayde/status/730858786576056320
xilarmonico;2016-05-12 15:02;0;1;"“Pela retomada do crescimento econômico e social do Brasil, pelo bem do Brasil, meu voto é sim” Parabéns,  ";;@HeitorSchuch;#ironia;"730835621112123392";https://twitter.com/xilarmonico/status/730835621112123392
melts10;2016-05-12 14:13;0;3;"relaxando e gozando pq acordei hoje num Brasil sem corrupção ";;;#ironia;"730823223588294656";https://twitter.com/melts10/status/730823223588294656
Deedee_Lux;2016-05-12 13:09;0;4;"meu deus... Raciocínio lógico não dá conta da realidade. Se não vê a  é porque não quer";;;#ironia;"730807155645947904";https://twitter.com/Deedee_Lux/status/730807155645947904
Deedee_Lux;2016-05-12 13:08;0;0;" . tem gente que entende";;;#ironia;"730806821158555648";https://twitter.com/Deedee_Lux/status/730806821158555648
gustavoverneque;2016-05-12 13:01;1;0;"Respirei fundo agora.... nossa.... finalmente... como o Brasil mudou para melhor hoje... tá vendo a diferença? ";;;#ironia;"730805024746541057";https://twitter.com/gustavoverneque/status/730805024746541057
zenasciment0;2016-05-12 12:57;0;1;"acho q tem q separar e criar um país só deles. são paulo e minas, alckmin presidente aécio vice";;;#ironia;"730804050090971136";https://twitter.com/zenasciment0/status/730804050090971136
cramoslobato;2016-05-12 12:50;0;2;"é que o Ministério do Temer é belo, recatado e do lar. Não tem dessas coisas  LutoPelaDemocracia";;;#ironia #LutoPelaDemocracia;"730802318657097733";https://twitter.com/cramoslobato/status/730802318657097733
AdrianaGPaz1;2016-05-12 11:49;0;1;"  É negros, tem? ";;@andrezapacheco_;#Ironia;"730787108454039553";https://twitter.com/AdrianaGPaz1/status/730787108454039553
LorenaMarcatto;2016-05-12 11:42;0;0;"Olha esse cheiro de progresso no ar!  ÉGolpe DiretasJá VaiTerLuta";;;#IRONIA # #DiretasJ #VaiTerLutapic;"730785180382728192";https://twitter.com/LorenaMarcatto/status/730785180382728192
TrollandoBlog;2016-05-12 11:14;0;0;"O POBRE JÁ TÁ PROIBIDO DE ANDAR DE AVIÃO?  (tem que avisar né)";;;#ironia;"730778071566065664";https://twitter.com/TrollandoBlog/status/730778071566065664
JeffFarias01;2016-05-12 10:28;1;0;"Não pode ser real!! Não o Temer!!!   ";;;#ironia;"730766504069869570";https://twitter.com/JeffFarias01/status/730766504069869570
giu_mcc;2016-05-12 10:08;0;0;"Agora podemos comemorar o fato de q a maioria da população vai tomar no cu  ";;;#ironia;"730761531307233280";https://twitter.com/giu_mcc/status/730761531307233280
Buckyonthetable;2016-05-12 09:44;1;1;"Já são 11 milhões de desempregado e a CUT ainda apóia a Dilma..  TchauQuerida";;;#Ironia #TchauQuerida;"730755524275412992";https://twitter.com/Buckyonthetable/status/730755524275412992
AAlexandre3000;2016-05-12 08:58;0;0;"É tanta gente envolvida nessa Lava Jato que daqui a pouco ou falta água ou carro para lavar. (tragediapolitica )";;;#tragediapolitica #ironia;"730743886004518912";https://twitter.com/AAlexandre3000/status/730743886004518912
emersonbraz;2016-05-12 08:31;0;0;"Caloteiro nivel Master hoje resolveu abrir um pacote de bondades aqui.. é o novo governo já dando mostras do novo Brasil ... ";;;#ironia;"730737159209123840";https://twitter.com/emersonbraz/status/730737159209123840
formagio79;2016-05-12 08:26;0;0;"uma vida dedicada ao povo acaba assim..... Injustiça!!   esquerdadeiphone";;;#ironia #esquerdadeiphone;"730735841233014784";https://twitter.com/formagio79/status/730735841233014784
awesometriz;2016-05-12 08:11;1;0;"Agora que Dilma foi afastada, os problemas do Brasil estão todos resolvidos, certo? ";;;#ironia;"730732047136854016";https://twitter.com/awesometriz/status/730732047136854016
Sheyla_Sampaio;2016-05-12 08:10;0;0;"primeiradelegaciadamulher , libanês bate em mulher, machista nato por natureza. Hipocrisia pedorfioTemer";;;#primeiradelegaciadamulher #ironia #pedorfioTemer;"730731781234802688";https://twitter.com/Sheyla_Sampaio/status/730731781234802688
Sheyla_Sampaio;2016-05-12 08:05;0;0;", libanês bate em mulher, machista nato por natureza. ";;;#ironia;"730730532028436480";https://twitter.com/Sheyla_Sampaio/status/730730532028436480
thadeubrandao;2016-05-12 07:50;2;2;"Não precisa de mulheres em ministérios. Basta que sejam "puras, recatadas e do lar". Bolsonarismo puro!!! ";;;#ironia;"730726744991379457";https://twitter.com/thadeubrandao/status/730726744991379457
JFGama;2016-05-12 07:48;0;1;"quem é que ainda dá audiência para essa mulher?! Por favor. Que jurista de qualidade pra lhes dar apoio. ";;;#ironia;"730726420239011840";https://twitter.com/JFGama/status/730726420239011840
edusarsur;2016-05-12 07:38;0;1;"Tão dizendo que Aécio tá lá na porta do Alvorada de mala e cuia. Policiais insistem em dizer que ele não pode entrar. ";;;#ironia;"730723844022009856";https://twitter.com/edusarsur/status/730723844022009856
Deedee_Lux;2016-05-12 07:01;0;1;" Como a gente se surpreende nessa vida, né?  A culpa também é da ";;@folha;#ironia;"730714407827845120";https://twitter.com/Deedee_Lux/status/730714407827845120
bronsonheleno;2016-05-12 05:26;0;0;"Ufa! Malafaia e Feliciano? Agora estou mais tranquilo. sqn  bomdia? ";;;#sqn #ironia #bomdia;"730690642351816704";https://twitter.com/bronsonheleno/status/730690642351816704
GCruziper;2016-05-12 04:42;0;0;"É sempre bom sair de casa 20 minutos mais tarde para chegar uma hora atrasado... transportespublicos ";;;#transportespublicos #ironia;"730679428485926913";https://twitter.com/GCruziper/status/730679428485926913
RhannaMachado;2016-05-11 23:05;0;0;"Eu assistindo a votação no senado ...  GolpistasDay";;;#ironia #GolpistasDaypic;"730594807014391808";https://twitter.com/RhannaMachado/status/730594807014391808
marinathe;2016-05-11 22:30;0;0;"Esses senadores são todos filhos de chocadeira! Nenhum votando pela família! Os deputados votam melhor  ";;;#ironia;"730585929098899460";https://twitter.com/marinathe/status/730585929098899460
maurocka;2016-05-11 22:07;0;0;"Torcida do São Paulo gritando Michel ?  FalaTorcedor LibertadoresFoxSports";;;#Ironia #FalaTorcedor #LibertadoresFoxSports;"730580013783879681";https://twitter.com/maurocka/status/730580013783879681
leoQueiroga;2016-05-11 21:59;0;0;"Kkkkk achei que não ia viver pra ver isso. impeachmentjá impeachment collor … ";;;#impeachmentj #impeachment #collor #ironia;"730578126636523520";https://twitter.com/leoQueiroga/status/730578126636523520
llauramenezes_;2016-05-11 19:58;0;1;"amiga ";;;#ironia;"730547759707721729";https://twitter.com/llauramenezes_/status/730547759707721729
M_Rui;2016-05-11 18:59;0;0;"O da Dilma nomeando Lula era bem fácil, né? ";;;#ironia;"730532738084769792";https://twitter.com/M_Rui/status/730532738084769792
Isaacararuna;2016-05-11 18:37;0;1;"Se dilma sair hoje, nao vai ter mais sono da tarde, um bucado de gente vai ter que voltar a trabalhar agora NaoaoGolpe FicaDilma ";;;#NaoaoGolpe #FicaDilma #Ironia;"730527246079889408";https://twitter.com/Isaacararuna/status/730527246079889408
lcgfreitas;2016-05-11 17:45;0;0;"Volta Felipe no gol! Volta Joel no banco! (, vai que acreditam)";;;#ironia;"730514206102016001";https://twitter.com/lcgfreitas/status/730514206102016001
jomomento;2016-05-11 16:48;0;0;"Como se diz no jargão criminal, " A liberdade vai cantar"Será........";;;#ironia;"730499787594682368";https://twitter.com/jomomento/status/730499787594682368
FabioZurc;2016-05-11 16:18;0;0;"Melhor que House of Cards é o Episódio de hoje: "A Vingança de Collor".";;;#Ironia;"730492394055983104";https://twitter.com/FabioZurc/status/730492394055983104
tatipava;2016-05-11 15:50;0;0;"gente dE bem propagando a paz e o respeito!  ";;;#ironia;"730485256567066624";https://twitter.com/tatipava/status/730485256567066624
